template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts
T_0614,E000000622,proto,8,6,0,"[[0,-2],[0,-1],[0,0],[1,-2],[1,-1],[1,0]]","[[-1,-2]]","[[2,-2],[3,-4]]","[[[-3,3],[-2,2],[-1,1]],[[-2,1],[-1,0],[2,-3]],[[-2,2],[-1,1],[3,-3]],[[-1,0],[2,-3],[4,-5]],[[-1,1],[3,-3],[4,-4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[2,-3],[4,-5],[5,-6]],[[3,-3],[4,-4],[5,-5]],[[3,-2],[4,-2],[5,-2]]]",6,1,16,26,"(-2, 1)",bridge,bridge_fork,three-axis,79fdeb45837462c1e6b4be829c89dd329de2b52e,1,1,26,16,"{""3"":16}",0,0,8,-1,0.15,"-1.942e-15,-6.966e-16,-2.419e-16,8.896e-16,1.252e-15,1.326,1.326,1.326","{""rail"":1}"
T_0615,E000000623,proto,7,5,0,"[[0,-2],[0,-1],[0,0],[1,-2],[1,-1],[1,0]]","[[-1,-2]]","[[2,-4],[2,-2]]","[[[-3,3],[-2,2],[-1,1]],[[-2,2],[-1,1],[3,-3]],[[-1,1],[3,-3],[4,-4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[3,-3],[4,-4],[5,-5]],[[3,-2],[4,-2],[5,-2]]]",6,1,13,21,"(-2, 0)",rail,rail_ladder,three-axis,8056beccbf678b874e18e7e80b2b0d6b19e8d50d,1,1,21,13,"{""3"":13}",0,0,7,648,0.19230769230769232,"-8.019e-16,-6.09e-17,1.096e-15,1.142e-15,1.326,1.326,1.326,3","{""rail"":1}"
T_0616,E000000624,proto,5,3,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[1,-2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,9,15,"(-2, 1)",bridge,bridge_fork,three-axis,cb68021b500f50843e710c2e8641051bd87ae35d,1,1,15,9,"{""3"":9}",0,0,5,108,0.2777777777777778,"-5.551e-16,7.646e-16,1.499e-15,1.326,1.326,3,3,3","{""opening"":1}"
T_0617,E000000625,proto,5,3,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[1,1],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-4],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,2]],[[1,-2],[1,2],[1,3]],[[1,2],[1,3],[1,4]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,9,15,"(-2, 1)",bridge,bridge_fork,three-axis,bc98a8a45049140280d4b0dc2245b70d12dbd40a,1,1,15,9,"{""3"":9}",0,0,5,108,0.2777777777777778,"-5.551e-16,7.646e-16,1.499e-15,1.326,1.326,3,3,3","{""opening"":1}"
T_0618,E000000626,proto,3,1,0,"[[0,-1],[1,-1],[1,0]]",[],"[[-1,2],[2,-1]]","[[[-3,-1],[-2,-1],[-1,-1]],[[-3,4],[-2,3],[0,1]],[[-2,-1],[-1,-1],[3,-1]],[[-2,3],[0,1],[3,-2]],[[-1,-1],[3,-1],[4,-1]],[[0,1],[3,-2],[4,-3]],[[3,-1],[4,-1],[5,-1]]]",3,0,7,11,"(-3, 0)",rail,rail_ladder,three-axis,c583b0f61a53affda11b5511a35e25fe9074a8fb,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"-4.806e-16,1.927e-16,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0619,E000000627,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-1, 0)",adjacent,adjacent,three-axis,f4066c18574f9fa2cad125c4563b659818672917,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0620,E000000628,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-1],[2,0]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-1, 0)",adjacent,adjacent,three-axis,cee2ae688942af280db497b1053f89ce88ab2d0e,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0621,E000000629,proto,3,1,0,"[[0,-1],[0,1],[1,0]]","[[-1,-1]]","[[0,2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[0,-3],[0,-2],[0,0]],[[0,-2],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[3,-2],[4,-3],[5,-4]]]",3,1,7,11,"(-3, 1)",kink,kink_bridge,three-axis,e390f00451a9fe485b36320735bc370991f41dae,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"4.716e-16,1.158e-15,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0622,E000000630,proto,4,2,0,"[[0,1],[1,-1],[1,0]]",[],"[[-1,2],[1,-2]]","[[[-4,5],[-3,4],[-2,3]],[[-3,4],[-2,3],[2,-1]],[[-2,3],[2,-1],[3,-2]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[2,-1],[3,-2],[4,-3]]]",3,0,8,12,"(-4, 2)",kink,kink_bridge,three-axis,7c987de659703a42602234e9925c0607dd85e9f1,1,2,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-1.21e-15,1.165e-16,1.326,1.326,3,3,4.346,4.346","{""opening"":1}"
T_0623,E000000631,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-2,0],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-4, 1)",kink,kink_bridge,three-axis,08f34755b232b7a06ab603eae55a3789c27d753d,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0624,E000000632,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-2,1],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-4, 2)",kink,kink_bridge,three-axis,98ee1f6fecbb6b6976e851fcc530d653e96defea,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0625,E000000633,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-1,-2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-4, 1)",kink,kink_bridge,three-axis,99570458d7a7b41c173257115125f4105f23d4d6,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0626,E000000634,proto,4,2,0,"[[0,1],[1,-1],[1,0]]",[],"[[-1,2],[1,1]]","[[[-4,5],[-3,4],[-2,3]],[[-3,4],[-2,3],[2,-1]],[[-2,3],[2,-1],[3,-2]],[[1,-4],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,2]],[[1,-2],[1,2],[1,3]],[[1,2],[1,3],[1,4]],[[2,-1],[3,-2],[4,-3]]]",3,0,8,12,"(-2, 1)",bridge,bridge_fork,three-axis,e92e2a428b84131ae1a210a32df2bff2cf5fd051,1,1,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-1.21e-15,1.165e-16,1.326,1.326,3,3,4.346,4.346","{""opening"":1}"
T_0627,E000000635,proto,4,2,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[1,-3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-5],[1,-4],[1,-2]],[[1,-4],[1,-2],[1,1]],[[1,-2],[1,1],[1,2]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,8,14,"(-3, 1)",kink,kink_bridge,three-axis,f8dd81ed425e10e298eaf3e6a4a378ada8f14f09,1,1,14,8,"{""3"":8}",0,0,4,18,0.2857142857142857,"-7.631e-16,4.587e-16,9.543e-16,1.326,1.697,3,3,3","{""opening"":1}"
T_0628,E000000636,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-2,2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-4, 1)",kink,kink_bridge,three-axis,603648cb605e1d8918e5ae688345ae69328232e9,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0629,E000000637,proto,3,1,0,"[[0,-1],[0,1],[1,0]]","[[-1,-1]]","[[0,-3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[0,-4],[0,-2],[0,0]],[[0,-2],[0,0],[0,2]],[[3,-2],[4,-3],[5,-4]]]",3,1,6,10,"(-4, 2)",kink,kink_bridge,three-axis,16d1bead98f205d8b685471cd58b4895a1910559,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-2.991e-16,5.311e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0630,E000000639,proto,3,1,0,"[[0,-1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-1],[3,-2]]","[[[-2,3],[-1,2],[0,1]],[[-1,2],[0,1],[4,-3]],[[0,1],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]],[[4,-3],[5,-4],[6,-5]]]",3,1,5,9,"(-1, 0)",adjacent,adjacent,three-axis,05ded1fe4459599e62a8c23a652041bfbf8bbd78,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-8.045e-16,5.143e-16,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0631,E000000640,proto,3,1,0,"[[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-1],[3,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[0,-1],[4,-1],[5,-1]],[[3,-2],[4,-3],[5,-4]],[[4,-1],[5,-1],[6,-1]]]",3,1,6,10,"(-1, 0)",adjacent,adjacent,three-axis,fc1cba53ca00c110e63d375038c2ce052372f7bb,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"4.639e-16,8.158e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0632,E000000641,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-2, 0)",rail,rail_ladder,three-axis,9cfed98ce085b08e4342b117e5be5dc40b9f11a4,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0633,E000000642,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-1],[2,1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-2, 0)",rail,rail_ladder,three-axis,f084f81b1297726e364543b092edcaff2efb20a6,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0634,E000000643,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-1],[3,0]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-2, 1)",bridge,bridge_fork,three-axis,e6d08995f7d61cdc2d811188b3a344e3eff403c5,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0635,E000000644,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-1],[3,-3]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-2, 1)",bridge,bridge_fork,three-axis,4f9ef0b5ea717ba49163e74cd5a941827ba80c32,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0636,E000000645,proto,4,2,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[1,2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-3],[1,-2],[1,1]],[[1,-2],[1,1],[1,3]],[[1,1],[1,3],[1,4]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,8,14,"(-3, 1)",kink,kink_bridge,three-axis,7777c1874e9b3397024c229fc06d7ff6d4dd91f8,1,1,14,8,"{""3"":8}",0,0,4,18,0.2857142857142857,"-7.631e-16,4.587e-16,9.543e-16,1.326,1.697,3,3,3","{""opening"":1}"
T_0637,E000000646,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[2,-4],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-3, 0)",rail,rail_ladder,three-axis,363e5ea2f82013ebd545b21eeae6c1d3af13edcb,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0638,E000000647,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-1,3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-4, 1)",kink,kink_bridge,three-axis,fc457d6a760c4d76f1eaf5144c285544c13085b0,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0639,E000000649,proto,3,1,0,"[[0,-1],[0,1],[1,0]]","[[-1,-1]]","[[0,3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[0,-2],[0,0],[0,2]],[[0,0],[0,2],[0,4]],[[3,-2],[4,-3],[5,-4]]]",3,1,6,10,"(-4, 2)",kink,kink_bridge,three-axis,1d280e969686821a3eb918d9ec40c831c45f9eb5,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-2.991e-16,5.311e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0640,E000000650,proto,4,2,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[1,-4],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-5],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,1]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,7,13,"(-4, 1)",kink,kink_bridge,three-axis,8e49c526862122841470e01037aee7765c08aaaf,1,1,13,7,"{""3"":7}",0,0,4,36,0.2857142857142857,"-1.116e-15,4.939e-16,1.638e-15,1.326,2,3,3,3","{""opening"":1}"
T_0641,E000000651,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-3,2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-5, 2)",kink,kink_bridge,three-axis,54fd40913e1bd067efe008a7d2c6dbd8c6317674,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0642,E000000652,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-3,3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-5, 1)",kink,kink_bridge,three-axis,de2e2bcc1c127ba73e4b3c91276d6b3bef1e8179,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0643,E000000653,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-3,1],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-5, 2)",kink,kink_bridge,three-axis,79cf0103c273d4e1a5c79528960f742edca1068a,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0644,E000000654,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-3,0],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-5, 1)",kink,kink_bridge,three-axis,9e83be24798ea53d78995fedf9d3c7f0e9730b62,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0645,E000000655,proto,3,1,0,"[[0,1],[1,-1],[1,0]]",[],"[[-3,-1],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,-1],[-1,-1],[0,-1]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]]]",3,0,5,9,"(-5, 0)",rail,rail_ladder,three-axis,10eef1cf76af212161ba480e515a0c80b7ade111,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-1.128e-15,-8.355e-17,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0646,E000000656,proto,3,1,0,"[[0,-1],[0,1],[1,0]]","[[-1,-1]]","[[0,-4],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[0,-3],[0,-2],[0,0]],[[3,-2],[4,-3],[5,-4]]]",3,1,5,9,"(-5, 2)",kink,kink_bridge,three-axis,757f2b2acf79cbe2f1592a02fc8d923b56d5c471,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-1.065e-15,5.265e-16,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0647,E000000657,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-1,-3],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-5, 2)",kink,kink_bridge,three-axis,69e35ee63712c6693498017ae325aa6eaecbfa7f,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0648,E000000658,proto,3,1,0,"[[0,-1],[0,1],[1,-1],[1,0]]","[[-1,-1]]","[[-2,-2],[2,-1]]","[[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",4,1,5,9,"(-5, 1)",kink,kink_bridge,three-axis,67d5f2811b13ed0a980a0a0c0e78b4db0013531f,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.106e-15,1.423e-15,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0649,E000000665,proto,3,1,0,"[[0,1],[1,-1],[1,0]]",[],"[[-2,3],[1,1]]","[[[-4,5],[-3,4],[-1,2]],[[-3,4],[-1,2],[2,-1]],[[-1,2],[2,-1],[3,-2]],[[1,-4],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,2]],[[1,-2],[1,2],[1,3]],[[1,2],[1,3],[1,4]]]",3,0,7,11,"(-3, 1)",kink,kink_bridge,three-axis,c0d40a0b9cf55daf29d2b221531ec19641f34467,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"2.716e-16,6.546e-16,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0650,E000000669,proto,3,1,0,"[[0,1],[1,-1],[1,0]]",[],"[[-1,2],[1,-4]]","[[[-4,5],[-3,4],[-2,3]],[[-3,4],[-2,3],[2,-1]],[[-2,3],[2,-1],[3,-2]],[[1,-5],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,1]],[[2,-1],[3,-2],[4,-3]]]",3,0,6,10,"(-6, 2)",kink,kink_bridge,three-axis,db36f6dfcbde2f69b04e155c3df292c64fdc43a0,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-2.991e-16,5.311e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0651,E000000670,proto,4,2,1,"[[-1,2],[0,-1],[0,0],[0,1],[0,2],[0,3],[1,2]]",[],"[[0,-2],[0,4]]","[[[0,-3]],[[0,5]],[[-4,2],[-3,2],[-2,2]],[[-3,2],[-2,2],[2,2]],[[-2,2],[2,2],[3,2]],[[2,2],[3,2],[4,2]]]",7,0,6,8,"(-6, 0)",rail,rail,three-axis,22f7e8f88185d0d65d888cb28b19f1d44b4c0cfd,1,1,8,6,"{""1"":2,""3"":4}",2,0,4,6,0.3333333333333333,"-6.408e-17,2.69e-16,5.145e-16,1.326,3,4.346,7,8.328","{""selfplay"":1}"
T_0652,E000000671,exact,4,2,1,"[[-1,2],[0,-1],[0,0],[0,1],[0,2],[0,3],[1,2]]",[],"[[0,4],[2,2]]","[[[0,-2]],[[0,5]],[[-3,2],[-2,2]],[[-2,2],[3,2]],[[3,2],[4,2]]]",7,0,5,6,"(-2, 0)",rail,rail_ladder,three-axis,b5d8f05ac76a8a9ab443807ca28e8a8e4b4a3207,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""selfplay"":1}"
T_0653,E000000672,proto,4,2,1,"[[0,-1],[0,0],[0,1],[0,2],[0,3],[1,2]]",[],"[[0,4],[2,2]]","[[[0,-2]],[[0,5]],[[-3,2],[-2,2],[-1,2]],[[-2,2],[-1,2],[3,2]],[[-1,2],[3,2],[4,2]],[[3,2],[4,2],[5,2]]]",6,0,6,8,"(-2, 0)",rail,rail,three-axis,12b6207bbf6a221f234311d8d5f1bb001ad253a3,1,1,8,6,"{""1"":2,""3"":4}",2,0,4,6,0.3333333333333333,"-6.408e-17,2.69e-16,5.145e-16,1.326,3,4.346,7,8.328","{""selfplay"":1}"
T_0654,E000000673,exact,4,2,1,"[[-1,2],[0,-1],[0,0],[0,1],[0,2],[0,3],[1,2]]",[],"[[0,-2],[2,2]]","[[[0,-3]],[[0,4]],[[-3,2],[-2,2]],[[-2,2],[3,2]],[[3,2],[4,2]]]",7,0,5,6,"(-6, 2)",kink,kink_bridge,three-axis,d7989b01fd3edb6dac079de204c755fb775be038,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""selfplay"":1}"
T_0655,E000000674,proto,4,2,1,"[[0,-1],[0,0],[0,1],[0,2],[0,3],[1,2]]",[],"[[0,-2],[2,2]]","[[[0,-3]],[[0,4]],[[-3,2],[-2,2],[-1,2]],[[-2,2],[-1,2],[3,2]],[[-1,2],[3,2],[4,2]],[[3,2],[4,2],[5,2]]]",6,0,6,8,"(-6, 2)",kink,kink_bridge,three-axis,ea45f16dd724bfa173a0bd656107a5e465307cb2,1,1,8,6,"{""1"":2,""3"":4}",2,0,4,6,0.3333333333333333,"-6.408e-17,2.69e-16,5.145e-16,1.326,3,4.346,7,8.328","{""selfplay"":1}"
